;eartag;lp;plot;date;year_time;time;trap;station;species;PIT_tag;Sex;Body_mass;reproductive_state;open;recapture;Openfield_number;latency;Cross;zones.old;zones.new;manipulator;struggle_no;bag_struggle;watched;Struggle2..1.5.;X;yearText;BLUP_B
1558;800;958;wally;21.lip.20;2020;AM;F5;F5-wally;APF;6,16E+14;F;24,5;NP;NA;NEW;1;0;15;NA;NA;AW;1;20;AW;NA;;2020;0,016120654
1559;805;1453;bagno;01.sie.20;2020;AM;A2;A2-bagno;APF;6,16E+14;F;19;NP;NA;NEW;1;0;1;NA;NA;JW;1;0;JW;NA;;2020;-0,688002354
1560;805;2022;bagno;17.sie.20;2020;AM;B2;B2-bagno;APF;6,16E+14;F;23;NP;NA;R;2;4;1;NA;NA;AW;2;55;AW;NA;;2020;-0,688002354
1561;805;2836;bagno;5/Sept/2020;2020;AM;D1;D1-bagno;APF;NA;F;24;NP;NA;R;3;0;9;NA;NA;JW;3;58;JW;NA;;2020;-0,688002354
1562;810;1591;wally;09.sie.20;2020;AM;H8;H8-wally;APF;6,16E+14;M;29,5;NS;NA;NEW;1;0;30;NA;NA;JW;1;60;JW;NA;;2020;0,334166631
1563;811;1598;wally;09.sie.20;2020;AM;J7;J7-wally;APF;6,16E+14;M;31;S;NA;NEW;1;0;10;NA;NA;JW;1;40;JW;NA;;2020;-0,140577674
1564;813;2387;wally;28.sie.20;2020;AM;A5;A5-wally;APF;NA;F;20,5;NP;NA;R;1;0;19;NA;NA;JW;1;4;JW;NA;;2020;0,125743082
1565;815;1685;debowa;10.sie.20;2020;AM;F2;F2-debowa;APF;6,16E+14;M;42;S;NA;NEW;1;0;5;NA;NA;JW;1;32;JW;NA;;2020;-0,356928837
1566;816;1691;debowa;10.sie.20;2020;AM;F7;F7-debowa;APF;6,16E+14;M;13;JUV;NA;NEW;1;0;5;NA;NA;JW;1;0;JW;NA;;2020;-0,268071279
1567;826;1130;debowa;23.lip.20;2020;AM;H4;H4-debowa;APF;6,16E+14;F;22;NP;NA;NEW;1;0;23;NA;NA;JW;1;41;JW;NA;;2020;0,104138108
1568;826;1500;debowa;08.sie.20;2020;AM;G1;G1-debowa;APF;NA;F;25;NP;NA;R;2;10;12;NA;NA;JW;2;31;JW;NA;;2020;0,104138108
1569;826;1757;debowa;11.sie.20;2020;AM;F6;F6-debowa;APF;NA;F;25;NP;NA;R;3;0;14;NA;NA;JW;4;0;JW;NA;;2020;0,104138108
1570;826;2325;debowa;27.sie.20;2020;AM;G5;G5-debowa;APF;NA;F;26;NP;NA;R;4;6;15;NA;NA;MZ;5;35;MZ;NA;;2020;0,104138108
1571;827;1116;wally;23.lip.20;2020;AM;B2;B2-wally;APF;6,16E+14;F;19;NP;NA;NEW;1;8;1;NA;NA;JW;1;0;JW;NA;;2020;-0,279541856
1572;827;1615;wally;09.sie.20;2020;AM;A1;A1-wally;APF;6,16E+14;F;21;NP;NA;R;2;0;14;NA;NA;MZ;2;16;MZ;NA;;2020;-0,279541856
1573;827;2212;wally;26.sie.20;2020;AM;A1;A1-wally;APF;NA;F;21;NA;NA;R;3;0;16;NA;NA;MZ;3;40;MZ;NA;;2020;-0,279541856
1574;828;1121;wally;23.lip.20;2020;AM;B9;B9-wally;APF;6,16E+14;F;34;L;NA;NEW;1;0;7;NA;NA;JW;1;0;JW;NA;;2020;-0,255925123
1575;829;1126;wally;23.lip.20;2020;AM;A8;A8-wally;APF;6,16E+14;M;16,5;NS;NA;NEW;1;0;26;NA;NA;JW;1;39;JW;NA;;2020;0,293190973
1576;834;2493;debowa;29.sie.20;2020;AM;C1;C1-debowa;APF;NA;F;36,5;L;NA;R;1;0;31;NA;NA;JW;1;44;JW;NA;;2020;0,327081287
1577;835;1204;debowa;24.lip.20;2020;AM;I7;I7-debowa;APF;6,16E+14;F;19;NP;NA;NEW;1;46;14;NA;NA;JW;1;14;JW;NA;;2020;0,006188963
1578;836;1205;debowa;24.lip.20;2020;AM;I6;I6-debowa;APF;6,16E+14;F;22;NP;NA;NEW;1;8;18;NA;NA;JW;1;5;JW;NA;;2020;0,097822708
1579;839;1213;wally;24.lip.20;2020;AM;B9;B9-wally;APF;6,16E+14;F;37;L;NA;NEW;1;0;19;NA;NA;JW;1;33;JW;NA;;2020;0,159769385
1580;839;1712;wally;10.sie.20;2020;AM;G10;G10-wally;APF;NA;F;38,5;NP;NA;R;2;0;22;NA;NA;JW;2;43;JW;NA;;2020;0,159769385
1581;840;1212;wally;24.lip.20;2020;AM;C9;C9-wally;APF;6,16E+14;M;48;S;NA;NEW;1;17;4;NA;NA;JW;1;33;JW;NA;;2020;-0,421917691
1582;842;1251;natura;25.lip.20;2020;AM;G1;G1-natura;APF;6,16E+14;F;25;NP;NA;NEW;1;13;24;NA;NA;MZ;1;53;MZ;NA;;2020;0,399629854
1583;842;1909;natura;14.sie.20;2020;AM;J2;J2-natura;APF;NA;F;26,5;NP;NA;R;2;0;30;;NA;MZ;2;45;MZ;NA;;2020;0,399629854
1584;843;1248;natura;25.lip.20;2020;AM;F5;F5-natura;APF;6,16E+14;M;20,5;NS;NA;NEW;1;17;17;NA;NA;MZ;1;37;MZ;NA;;2020;0,344544828
1585;843;1388;natura;28.lip.20;2020;AM;E6;E6-natura;APF;NA;M;20;NS;NA;R;2;0;27;NA;NA;JW;3;35;JW;NA;;2020;0,344544828
1586;843;1801;natura;12.sie.20;2020;AM;E5;E5-natura;APF;NA;M;25;NS;NA;R;3;0;15;NA;NA;JW;4;22;JW;NA;;2020;0,344544828
1587;843;1970;natura;15.sie.20;2020;AM;D4;D4-natura;APF;NA;M;23;NS;NA;R;4;0;28;NA;NA;JW;5;25;JW;NA;;2020;0,344544828
1588;844;1300;karpaty;26.lip.20;2020;AM;I2;I2-karpaty;APF;6,16E+14;M;41;S;NA;NEW;1;0;27;NA;NA;mz;1;21;MZ;NA;;2020;0,239335019
1589;845;241;natura;21.cze.20;2020;AM;J1;J1-natura;APF;NA;M;53,5;S;NA;R;1;0;9;NA;NA;RZ;1;41;JW;NA;;2020;-0,755913511
1590;845;603;natura;07.lip.20;2020;AM;I2;I2-natura;APF;NA;M;52;S;NA;R;2;0;3;NA;NA;JW;2;0;JW;NA;;2020;-0,755913511
1591;845;687;natura;09.lip.20;2020;AM;J2;J2-natura;APF;NA;M;50;S;NA;R;3;13;0;NA;NA;JW;3;0;JW;NA;;2020;-0,755913511
1592;845;1303;natura;26.lip.20;2020;AM;H1;H1-natura;APF;9,68E+14;M;51;S;NA;R;4;7;6;NA;NA;MZ;4;1;MZ;NA;;2020;-0,755913511
1593;845;1845;natura;13.sie.20;2020;AM;H2;H2-natura;APF;NA;M;51;S;NA;R;5;114;1;NA;NA;AW;5;8;AW;NA;;2020;-0,755913511
1594;846;604;natura;07.lip.20;2020;AM;J1;J1-natura;APF;9,68E+14;F;24;NP;NO;NEW;1;4;20;NA;NA;JW;1;55;JW;NA;;2020;0,263866217
1595;846;688;natura;09.lip.20;2020;AM;J1;J1-natura;APF;NA;F;23,5;NP;NA;R;2;0;26;NA;NA;JW;2;55;JW;NA;;2020;0,263866217
1596;846;1328;natura;27.lip.20;2020;AM;J2;J2-natura;APF;9,68E+14;F;26;NP;NA;R;3;0;24;NA;NA;AW;3;58;AW;NA;;2020;0,263866217
1597;846;1833;natura;13.sie.20;2020;AM;I5;I5-natura;APF;NA;F;28;NP;NA;R;4;2;11;NA;NA;AW;4;55;AW;NA;;2020;0,263866217
1598;852;761;bagno;11.lip.20;2020;AM;J8;J8-bagno;APF;NA;M;15;NS;NA;R;1;0;12;NA;NA;AW;1;0;AW;NA;;2020;-0,5300169
1599;852;816;bagno;12.lip.20;2020;AM;J7;J7-bagno;APF;NA;M;16;NS;NA;R;2;60;4;NA;NA;AW;2;0;AW;NA;;2020;-0,5300169
1600;852;1439;bagno;30.lip.20;2020;AM;J8;J8-bagno;APF;9,68E+14;M;25;NS;NA;R;3;15;2;NA;NA;JW;3;0;JW;NA;;2020;-0,5300169
1601;852;2052;bagno;17.sie.20;2020;AM;H7;H7-bagno;APF;NA;M;24;NS;NA;R;4;0;2;NA;NA;JW;4;0;JW;NA;;2020;-0,5300169
1602;852;2831;bagno;4/Sept/2020;2020;AM;G6;G6-bagno;APF;NA;M;28;NS;NA;R;5;2;10;NA;NA;AW;5;52;AW;NA;;2020;-0,5300169
1603;870;2047;trojkat;17.sie.20;2020;AM;G6;G6-trojkat;APF;6,16E+14;F;22;NP;NA;R;1;0;19;NA;NA;JW;1;56;JW;NA;;2020;0,121340727
1604;873;1535;wally;08.sie.20;2020;AM;G5;G5-wally;APF;NA;F;23;NP;NA;R;1;0;19;NA;NA;JW;1;4;JW;NA;;2020;0,331768077
1605;873;1713;wally;10.sie.20;2020;AM;I6;I6-wally;APF;NA;F;22;NP;NA;R;2;0;30;NA;NA;JW;2;42;JW;NA;;2020;0,331768077
1606;874;1538;wally;08.sie.20;2020;AM;H10;H10-wally;APF;6,16E+14;M;30;NS;NA;NEW;1;0;6;NA;NA;JW;1;0;JW;NA;;2020;-0,277606386
1607;887;1186;debowa;24.lip.20;2020;AM;E1;E1-debowa;APF;NA;F;9;JUV;NA;NEW;1;6;7;NA;NA;MZ;1;33;MZ;NA;;2020;-0,180640453
1608;888;1310;natura;26.lip.20;2020;AM;J7;J7-natura;APF;6,16E+14;F;18,5;NP;NA;NEW;1;20;8;NA;NA;MZ;1;38;MZ;NA;;2020;-0,064958308
1609;888;1821;natura;12.sie.20;2020;AM;G6;G6-natura;APF;NA;F;19,5;NP;NA;R;2;10;17;NA;NA;MZ;2;50;MZ;NA;;2020;-0,064958308
1610;889;1225;wally;24.lip.20;2020;AM;G4;G4-wally;APF;6,16E+14;M;27;NS;NA;NEW;1;7;23;NA;NA;MZ;1;17;MZ;NA;;2020;0,199828852
1611;890;1223;wally;24.lip.20;2020;AM;J8;J8-wally;APF;6,16E+14;M;34;NS;NA;NEW;1;17;14;NA;NA;MZ;1;47;MZ;NA;;2020;-0,034785724
1612;891;1234;karpaty;25.lip.20;2020;AM;H1;H1-karpaty;APF;6,16E+14;F;21,5;NP;YES;NEW;1;0;20;NA;NA;MZ;1;53;MZ;NA;;2020;0,14579968
1613;892;1233;karpaty;25.lip.20;2020;AM;J10;J10-karpaty;APF;6,16E+14;M;36,5;S;NA;NEW;1;0;28;NA;NA;MZ;1;58;MZ;NA;;2020;0,245109232
1614;892;1319;karpaty;27.lip.20;2020;AM;H9;H9-karpaty;APF;NA;M;35;S;NA;R;2;0;25;NA;NA;AW;2;60;AW;NA;;2020;0,245109232
1615;892;1828;karpaty;12.sie.20;2020;AM;I9;I9-karpaty;APF;NA;M;36,5;S;NA;R;3;0;21;NA;NA;MZ;4;53;MZ;NA;;2020;0,245109232
1616;892;2523;karpaty;30.sie.20;2020;AM;I8;I8-karpaty;APF;NA;M;39;S;NA;R;4;0;11;NA;NA;MZ;6;57;MZ;NA;;2020;0,245109232
1617;893;1236;karpaty;25.lip.20;2020;AM;B7;B7-karpaty;APF;6,16E+14;M;45;S;NA;R;1;0;28;NA;NA;MZ;1;58;MZ;NA;;2020;0,317116513
1618;893;1398;karpaty;28.lip.20;2020;AM;A6;A6-karpaty;APF;6,16E+14;M;49;S;NA;R;2;0;25;NA;NA;JW;2;56;JW;NA;;2020;0,317116513
1619;893;1810;karpaty;12.sie.20;2020;AM;A10;A10-karpaty;APF;NA;M;46;S;NA;R;3;0;23;NA;NA;JW;3;43;JW;NA;;2020;0,317116513
1620;894;1305;natura;26.lip.20;2020;AM;G4;G4-natura;APF;6,16E+14;F;11;JUV;NA;NEW;1;0;12;NA;NA;MZ;1;0;MZ;NA;;2020;-0,025746881
1621;895;1325;natura;27.lip.20;2020;AM;G4;G4-natura;APF;6,16E+14;M;12,5;JUV;NA;NEW;1;0;14;NA;NA;AW;1;58;AW;NA;;2020;0,327701039
1622;895;1915;natura;14.sie.20;2020;AM;I7;I7-natura;APF;NA;M;18;NS;NA;R;2;0;28;;NA;MZ;2;37;MZ;NA;;2020;0,327701039
1623;895;2537;natura;30.sie.20;2020;AM;I7;I7-natura;APF;NA;M;22,5;NS;NA;R;3;0;23;NA;NA;AW;3;59;AW;NA;;2020;0,327701039
1624;897;1320;karpaty;27.lip.20;2020;AM;J10;J10-karpaty;APF;6,16E+14;M;24,5;S;NA;NEW;1;11;15;NA;NA;AW;1;28;AW;NA;;2020;-0,136232502
1625;897;1849;karpaty;13.sie.20;2020;AM;I8;I8-karpaty;APF;NA;M;24;S;NA;R;2;0;7;NA;NA;MZ;2;5;MZ;NA;;2020;-0,136232502
1626;898;735;karpaty;10.lip.20;2020;AM;J8;J8-karpaty;APF;9,68E+14;M;28;S;NA;NEW;1;0;0;NA;NA;JW;1;0;JW;NA;;2020;0,097463098
1627;898;1321;karpaty;27.lip.20;2020;AM;J6;J6-karpaty;APF;9,68E+14;M;28,5;S;NA;R;2;10;18;NA;NA;AW;2;51;AW;NA;;2020;0,097463098
1628;899;1316;karpaty;27.lip.20;2020;AM;H1;H1-karpaty;APF;6,16E+14;M;9,5;JUV;NA;NEW;1;62;2;NA;NA;AW;1;22;AW;NA;;2020;-0,414894124
1629;900;1317;karpaty;27.lip.20;2020;AM;G1;G1-karpaty;APF;6,16E+14;M;33,5;S;NA;NEW;1;0;27;NA;NA;AW;1;60;AW;NA;;2020;0,169694432
1630;900;1827;karpaty;12.sie.20;2020;AM;G2;G2-karpaty;APF;NA;M;31,5;S;NA;R;2;0;14;NA;NA;MZ;2;60;MZ;NA;;2020;0,169694432
1631;932;1631;debowa;09.sie.20;2020;AM;A8;A8-debowa;APF;6,16E+14;M;56,5;S;NA;NEW;1;14;10;NA;NA;MZ;1;48;MZ;NA;;2020;-0,120216564
1632;932;1722;debowa;11.sie.20;2020;AM;A8;A8-debowa;APF;NA;M;54,5;S;NA;R;2;0;20;NA;NA;AW;2;57;AW;NA;;2020;-0,120216564
1633;933;1636;debowa;09.sie.20;2020;AM;E6;E6-debowa;APF;6,16E+14;M;13;JUV;NA;NEW;1;0;15;NA;NA;MZ;1;37;MZ;NA;;2020;0,053654352
1634;934;1617;wally;09.sie.20;2020;AM;A2;A2-wally;APF;6,16E+14;M;29;NS;NA;NEW;1;0;15;NA;NA;MZ;1;53;MZ;NA;;2020;-0,138179584
1635;934;2383;wally;28.sie.20;2020;AM;A2;A2-wally;APF;NA;M;33;NS;NA;R;2;0;8;NA;NA;JW;2;49;JW;NA;;2020;-0,138179584
1636;935;1621;wally;09.sie.20;2020;AM;B4;B4-wally;APF;6,16E+14;M;17;NS;NA;NEW;1;0;18;NA;NA;MZ;1;1;MZ;NA;;2020;0,093372364
1637;935;2450;wally;29.sie.20;2020;AM;B3;B3-wally;APF;6,16E+14;M;22,5;NS;NA;R;2;0;14;NA;NA;AW;2;49;AW;NA;;2020;0,093372364
1638;936;494;wally;04.lip.20;2020;AM;C6;C6-wally;APF;9,68E+14;F;20;NP;NO;R;1;0;19;NA;NA;AW;1;54;AW;NA;;2020;0,077756672
1639;936;1622;wally;09.sie.20;2020;AM;A10;A10-wally;APF;NA;F;22,5;NP;NA;R;2;0;13;NA;NA;MZ;2;0;MZ;NA;;2020;0,077756672
1640;937;1625;wally;09.sie.20;2020;AM;E9;E9-wally;APF;6,16E+14;F;21;NP;NA;NEW;1;0;5;NA;NA;MZ;1;56;MZ;NA;;2020;-0,296015739
1641;938;1623;wally;09.sie.20;2020;AM;B5;B5-wally;APF;6,16E+14;M;23;NS;NA;NEW;1;107;15;NA;NA;MZ;1;10;MZ;NA;;2020;0,024718692
1642;939;1624;wally;09.sie.20;2020;AM;C3;C3-wally;APF;6,16E+14;M;16,5;NS;NA;NEW;1;30;7;NA;NA;MZ;1;33;MZ;NA;;2020;-0,002094829
1643;939;2214;wally;26.sie.20;2020;AM;B3;B3-wally;APF;NA;M;22;NS;NA;R;2;0;21;NA;NA;MZ;2;54;MZ;NA;;2020;-0,002094829
1644;939;2385;wally;28.sie.20;2020;AM;A4;A4-wally;APF;NA;M;21;NS;NA;R;3;0;14;NA;NA;JW;3;17;JW;NA;;2020;-0,002094829
1645;940;1669;wally;10.sie.20;2020;AM;C1;C1-wally;APF;6,16E+14;M;24,5;NS;NA;NEW;1;5;14;NA;NA;MZ;1;24;MZ;NA;;2020;0,129123894
1646;940;2210;wally;26.sie.20;2020;AM;D1;D1-wally;APF;NA;M;26;NS;NA;R;2;0;22;NA;NA;MZ;2;18;MZ;NA;;2020;0,129123894
1647;941;1680;debowa;10.sie.20;2020;AM;A10;A10-debowa;APF;6,16E+14;M;25,5;S;NA;NEW;1;115;12;NA;NA;AW;1;0;AW;NA;;2020;-0,064122968
1648;942;1660;wally;10.sie.20;2020;AM;A1;A1-wally;APF;6,16E+14;M;27;NS;NA;NEW;1;19;9;NA;NA;MZ;1;0;MZ;NA;;2020;-0,160359037
1649;943;1668;wally;10.sie.20;2020;AM;C2;C2-wally;APF;6,16E+14;M;22,5;NS;NA;NEW;1;75;12;NA;NA;MZ;1;0;MZ;NA;;2020;0,053395136
1650;943;2452;wally;29.sie.20;2020;AM;C2;C2-wally;APF;NA;M;23;NS;NA;R;2;0;19;NA;NA;AW;2;46;AW;NA;;2020;0,053395136
1651;944;1661;wally;10.sie.20;2020;AM;A3;A3-wally;APF;6,16E+14;M;18;NS;NA;NEW;1;0;19;NA;NA;MZ;1;2;MZ;NA;;2020;0,137024421
1652;954;1545;wally;08.sie.20;2020;AM;B10;B10-wally;APF;6,16E+14;M;21;NS;NA;NEW;1;14;5;;NA;MZ;1;51;MZ;NA;;2020;-0,291823668
1653;955;518;wally;05.lip.20;2020;AM;C6;C6-wally;APF;NA;M;21;NS;NA;R;1;0;23;NA;NA;AW;1;49;AW;NA;;2020;0,290915465
1654;955;1214;wally;24.lip.20;2020;AM;D4;D4-wally;APF;NA;M;23;NS;NA;R;2;0;21;NA;NA;JW;2;51;JW;NA;;2020;0,290915465
1655;955;1554;wally;08.sie.20;2020;AM;C6;C6-wally;APF;9,68E+14;M;29,5;NS;NA;R;3;0;19;;NA;MZ;3;25;MZ;NA;;2020;0,290915465
1656;956;1633;debowa;09.sie.20;2020;AM;C7;C7-debowa;APF;6,16E+14;M;12,5;JUV;NA;NEW;1;0;14;NA;NA;MZ;1;55;MZ;NA;;2020;0,02893045
1657;957;1626;debowa;09.sie.20;2020;AM;A1;A1-debowa;APF;6,16E+14;M;42;S;NA;NEW;1;7;16;NA;NA;MZ;1;57;MZ;NA;;2020;-0,008119642
1658;963;1562;debowa;08.sie.20;2020;AM;C3;C3-debowa;APF;6,16E+14;M;16;NS;NA;NEW;1;44;11;;NA;MZ;1;40;MZ;NA;;2020;-0,071173365
1659;963;2371;debowa;28.sie.20;2020;AM;C3;C3-debowa;APF;NA;M;21;NS;NA;R;2;54;12;NA;NA;AW;2;52;AW;NA;;2020;-0,071173365
1660;964;1563;debowa;08.sie.20;2020;AM;C1;C1-debowa;APF;6,16E+14;F;14;NP;NA;NEW;1;30;0;;NA;MZ;1;0;MZ;NA;;2020;-0,013303686
1661;965;1566;debowa;08.sie.20;2020;AM;D5;D5-debowa;APF;6,16E+14;M;11;JUV;NA;NEW;1;0;14;;NA;MZ;1;52;MZ;NA;;2020;0,033165992
1662;966;1460;bagno;01.sie.20;2020;AM;J10;J10-bagno;APF;6,16E+14;F;35;L;NA;NEW;1;0;19;NA;NA;JW;1;14;JW;NA;;2020;0,205065176
1663;966;1991;bagno;16.sie.20;2020;AM;J9;J9-bagno;APF;NA;F;34;P;NA;R;2;0;23;NA;NA;JW;2;45;JW;NA;;2020;0,205065176
1664;966;2103;bagno;18.sie.20;2020;AM;G9;G9-bagno;APF;6,16E+14;F;31,5;NP;NA;R;3;2;25;;NA;AW;4;57;AW;NA;;2020;0,205065176
1665;966;2830;bagno;4/Sept/2020;2020;AM;H7;H7-bagno;APF;NA;F;34;NP;NA;R;4;0;12;NA;NA;AW;5;59;AW;NA;;2020;0,205065176
1666;967;2045;trojkat;17.sie.20;2020;AM;G9;G9-trojkat;APF;NA;M;26;NS;NA;R;1;0;33;NA;NA;JW;2;45;JW;NA;;2020;0,401503517
1667;971;329;bagno;24.cze.20;2020;AM;F3 ;F3 -bagno;APF;9,68E+14;M;23;S;NA;NEW;1;67;19;NA;NA;JW;1;54;JW;NA;;2020;-0,23904103
1668;971;1497;trojkat;31.lip.20;2020;AM;D3;D3-trojkat;APF;NA;F;24;NP;NA;R;2;84;3;NA;NA;JW;2;38;JW;NA;;2020;-0,23904103
1669;971;2059;bagno;17.sie.20;2020;AM;J2;J2-bagno;APF;NA;M;24;S;NA;R;3;0;0;NA;NA;JW;3;0;JW;NA;;2020;-0,23904103
1670;972;1493;trojkat;31.lip.20;2020;AM;J10;J10-trojkat;APF;6,16E+14;F;18;NP;NA;NEW;1;0;17;NA;NA;JW;1;42;JW;NA;;2020;0,085428759
1671;973;1481;bagno;31.lip.20;2020;AM;J10;J10-bagno;APF;6,16E+14;M;24;NS;NA;NEW;1;0;21;NA;NA;JW;1;56;JW;NA;;2020;0,184686141
1672;973;2839;bagno;5/Sept/2020;2020;AM;J10;J10-bagno;APF;NA;M;29;NS;NA;R;2;0;18;NA;NA;JW;2;54;JW;NA;;2020;0,184686141
1673;974;2010;bagno;16.sie.20;2020;AM;A1;A1-bagno;APF;NA;M;26;NS;NA;R;1;13;18;NA;NA;MZ;1;54;MZ;NA;;2020;-0,125884705
1674;974;2862;bagno;6/Sept/2020;2020;AM;D2;D2-bagno;APF;NA;M;26;NS;NA;R;2;0;6;;NA;AW;3;55;AW;NA;;2020;-0,125884705
1675;978;1240;karpaty;25.lip.20;2020;AM;B8;B8-karpaty;APF;6,16E+14;M;29;S;NA;NEW;1;0;10;NA;NA;JW;1;0;JW;NA;;2020;-0,066999704
1676;978;1340;karpaty;27.lip.20;2020;AM;E8;E8-karpaty;APF;NA;M;26;S;NA;R;2;0;14;NA;NA;JW;3;7;JW;NA;;2020;-0,066999704
1677;978;1831;karpaty;12.sie.20;2020;AM;D9;D9-karpaty;APF;NA;M;29;S;NA;R;3;8;14;NA;NA;MZ;5;0;MZ;NA;;2020;-0,066999704
1678;979;1270;natura;25.lip.20;2020;AM;E8;E8-natura;APF;NA;F;16;NP;NA;NEW;1;0;15;JW.;NA;JW;1;60;JW;NA;;2020;0,041100608
1679;980;1339;karpaty;27.lip.20;2020;AM;C5;C5-karpaty;APF;6,16E+14;F;24,5;NP;NA;NEW;1;34;15;NA;NA;JW;1;0;JW;NA;;2020;0,016120654
1680;982;1338;karpaty;27.lip.20;2020;AM;E9;E9-karpaty;APF;6,16E+14;M;20;S;NA;NEW;1;0;8;NA;NA;JW;1;0;JW;NA;;2020;-0,102424899
1681;982;1860;karpaty;13.sie.20;2020;AM;C5;C5-karpaty;APF;NA;M;24;S;NA;R;2;0;15;NA;NA;JW;3;0;JW;NA;;2020;-0,102424899
1682;985;1402;karpaty;28.lip.20;2020;AM;C2;C2-karpaty;APF;NA;M;9,5;JUV;NA;NEW;1;0;0;NA;NA;JW;1;1;JW;NA;;2020;-0,172094677
1683;985;1972;karpaty;15.sie.20;2020;AM;B1;B1-karpaty;APF;NA;M;18;NS;NA;R;2;21;8;NA;NA;JW;2;2;JW;NA;;2020;-0,172094677
1684;986;1379;natura;28.lip.20;2020;AM;A2;A2-natura;APF;6,16E+14;M;48;S;NA;NEW;1;3;9;NA;NA;JW;1;0;JW;NA;;2020;-0,325269779
1685;986;1868;natura;13.sie.20;2020;AM;A3;A3-natura;APF;NA;M;48;S;NA;R;2;0;12;NA;NA;JW;2;21;JW;NA;;2020;-0,325269779
1686;986;1959;natura;15.sie.20;2020;AM;A3;A3-natura;APF;NA;M;46;S;NA;R;3;15;7;NA;NA;JW;4;6;JW;NA;;2020;-0,325269779
1687;987;1383;natura;28.lip.20;2020;AM;A5;A5-natura;APF;6,16E+14;F;30;L;NA;NEW;1;0;21;NA;NA;JW;1;27;JW;NA;;2020;0,142868842
1688;988;1396;natura;28.lip.20;2020;AM;C1;C1-natura;APF;6,16E+14;F;20;NP;NA;NEW;1;8;12;NA;NA;JW;1;52;JW;NA;;2020;-0,009747512
1689;988;1874;natura;13.sie.20;2020;AM;C4;C4-natura;APF;NA;F;22;NP;NA;R;2;0;15;NA;NA;JW;2;41;JW;NA;;2020;-0,009747512
1690;989;1380;natura;28.lip.20;2020;AM;B3;B3-natura;APF;6,16E+14;F;20;NP;NA;NEW;1;0;13;NA;NA;JW;1;50;JW;NA;;2020;-0,042001525
1691;989;1794;natura;12.sie.20;2020;AM;C4;C4-natura;APF;NA;F;20;NP;NA;R;2;0;12;NA;NA;JW;2;37;JW;NA;;2020;-0,042001525
1692;990;1381;natura;28.lip.20;2020;AM;A3;A3-natura;APF;6,16E+14;F;19;NP;NA;NEW;1;9;2;NA;NA;JW;1;0;JW;NA;;2020;-0,40760935
1693;990;1796;natura;12.sie.20;2020;AM;A6;A6-natura;APF;NA;F;22;NP;NA;R;2;0;10;NA;NA;JW;2;0;JW;NA;;2020;-0,40760935
1694;991;1419;bagno;29.lip.20;2020;AM;D8;D8-bagno;APF;NA;F;20;NP;NA;R;1;0;11;NA;NA;JW;1;28;JW;NA;;2020;-0,292416212
1695;991;1458;bagno;01.sie.20;2020;AM;E5;E5-bagno;APF;9,68E+14;F;19;NP;NA;R;2;0;4;NA;NA;JW;2;30;JW;NA;;2020;-0,292416212
1696;995;1452;trojkat;30.lip.20;2020;AM;C10;C10-trojkat;APF;6,16E+14;F;30;NP;NA;NEW;1;0;10;NA;NA;JW;1;0;JW;NA;;2020;0,084501587
1697;995;1999;trojkat;16.sie.20;2020;AM;F10;F10-trojkat;APF;NA;F;36;NP;NA;R;2;0;12;NA;NA;JW;2;15;JW;NA;;2020;0,084501587
1698;995;2093;trojkat;18.sie.20;2020;AM;G8;G8-trojkat;APF;NA;F;39;P;NA;R;3;15;13;;NA;AW;4;0;AW;NA;;2020;0,084501587
1699;995;2849;bagno;5/Sept/2020;2020;AM;H10;H10-bagno;APF;NA;F;31;NP;NA;R;4;0;26;NA;NA;AW;5;54;AW;NA;;2020;0,084501587
1700;995;2871;trojkat;6/Sept/2020;2020;AM;H10;H10-trojkat;APF;6,16E+14;F;30,5;NP;NA;R;5;0;25;;NA;JW;6;52;JW;NA;;2020;0,084501587
1701;996;374;trojkat;25.cze.20;2020;AM;E2;E2-trojkat;APF;6,16E+14;F;18;NP;NO;NEW;1;0;16;NA;NA;JW;1;15;JW;NA;;2020;-0,537935117
1702;996;787;trojkat;11.lip.20;2020;AM;E2;E2-trojkat;APF;6,16E+14;F;19;NP;NA;R;2;0;7;NA;NA;JW;2;24;JW;NA;;2020;-0,537935117
1703;996;810;trojkat;12.lip.20;2020;AM;E1;E1-trojkat;APF;NA;F;19;NP;NA;R;3;52;15;NA;NA;JW;3;13;JW;NA;;2020;-0,537935117
1704;996;1412;bagno;29.lip.20;2020;AM;I2;I2-bagno;APF;6,16E+14;F;35,5;NP;NA;R;4;10;0;NA;NA;JW;5;0;JW;NA;;2020;-0,537935117
1705;996;1435;trojkat;29.lip.20;2020;AM;A4;A4-trojkat;APF;NA;F;24;NP;NA;R;5;49;4;NA;NA;MZ;6;28;MZ;NA;;2020;-0,537935117
1706;996;1479;bagno;31.lip.20;2020;AM;I1;I1-bagno;APF;NA;F;35;NP;YES;R;6;23;1;NA;NA;JW;7;0;JW;NA;;2020;-0,537935117
1707;996;1986;bagno;16.sie.20;2020;AM;I1;I1-bagno;APF;NA;F;40;P;NA;R;7;120;0;NA;NA;JW;8;0;JW;NA;;2020;-0,537935117
1708;996;2098;bagno;18.sie.20;2020;AM;H1;H1-bagno;APF;6,16E+14;F;43,5;P;NA;R;8;48;2;;NA;AW;10;0;AW;NA;;2020;-0,537935117
