;eartag;X;date;day;year_time;time;plot;Abundance;trap;station;biomark;seed_number;seed_weight;PIT_tag;Sex;Sex2;Body_mass;reproductive_state;seed_status;intact;missing;partiallyeaten;eaten;cached;dispersal_distance;distance_cm;distance;perc_eaten;hidden;test;latency;cross;manipulator;bag_struggle;watched;dispersal_tree;distance_tree_cm;distance_tree;tree_diameter;tree_species;Notes;Exploration_rate
1044;3115;6707;07.09.2022;83;2022;NA;trojkat;19;G7;G7-trójk¹t;6;2;4,42;9,00E+14;M;MS;31;S;IS;1;NA;NA;NA;NA;NA;0;0;0;NA;YES;0;21;MW;15;MW;NA;NA;NA;NA;NA;;0,143601406
1045;3115;6665;05.09.2022;81;2022;NA;trojkat;19;H9;H9-trójk¹t;6;2;4,701;9,00E+14;M;MS;31;S;IS;1;NA;NA;NA;NA;NA;0;0;0;NA;YES;0;21;MW;15;MW;NA;NA;NA;NA;NA;;0,143601406
1046;3115;6667;05.09.2022;81;2022;NA;trojkat;19;H9;H9-trójk¹t;6;3;4,255;9,00E+14;M;MS;31;S;IS;1;NA;NA;NA;NA;NA;0;0;0;NA;YES;0;21;MW;15;MW;NA;NA;NA;NA;NA;;0,143601406
1047;3115;6669;05.09.2022;81;2022;21:06:27;trojkat;19;H9;H9-trójk¹t;6;4;4,075;9,00E+14;M;MS;31;S;EAR;0;0;0;1;0;NA;1526;15,26;100;NA;YES;0;21;MW;15;MW;NA;253;2,53;106;FAGUS SYLVATICA;;0,143601406
1048;3115;6713;07.09.2022;83;2022;00:04:40;trojkat;19;G7;G7-trójk¹t;6;5;3,871;9,00E+14;M;MS;31;S;EAR;0;0;0;1;0;NA;48;0,48;100;NA;YES;0;21;MW;15;MW;NA;21;0,21;51;FAGUS SYLVATICA;;0,143601406
1049;3115;6663;05.09.2022;81;2022;NA;trojkat;19;H9;H9-trójk¹t;6;1;4,139;9,00E+14;M;MS;31;S;IS;1;NA;NA;NA;NA;NA;0;0;0;NA;YES;0;21;MW;15;MW;NA;NA;NA;NA;NA;;0,143601406
1050;3115;6711;07.09.2022;83;2022;NA;trojkat;19;G7;G7-trójk¹t;6;4;3,883;9,00E+14;M;MS;31;S;IS;1;NA;NA;NA;NA;NA;0;0;0;NA;YES;0;21;MW;15;MW;NA;NA;NA;NA;NA;;0,143601406
1051;3115;6671;05.09.2022;81;2022;NA;trojkat;19;H9;H9-trójk¹t;6;5;4,782;9,00E+14;M;MS;31;S;IS;1;NA;NA;NA;NA;NA;0;0;0;NA;YES;0;21;MW;15;MW;NA;NA;NA;NA;NA;;0,143601406
1052;3118;6675;06.09.2022;82;2022;23:07:28;bagno;15;H2;H2-bagno;3;1;3,882;9,00E+14;M;MS;31;S;RS;0;0;0;0;0;2,75;275;2,75;0;NA;YES;28;1;PP;21;PP;1,28;128;1,28;131;FAGUS SYLVATICA;;-0,548113082
1053;3118;6679;06.09.2022;82;2022;22:56:54;bagno;15;H2;H2-bagno;3;3;3,946;9,00E+14;M;MS;31;S;RS;0;0;0;0;0;14,07;1407;14,07;0;NA;YES;28;1;PP;21;PP;2,1;210;2,1;80;FAGUS SYLVATICA;;-0,548113082
1054;3118;6683;06.09.2022;82;2022;22:50:10;bagno;15;H2;H2-bagno;3;5;4,095;9,00E+14;M;MS;31;S;CAR;0;0;0;0;1;3,61;361;3,61;0;LEAVES;YES;28;1;PP;21;PP;1,45;145;1,45;149;FAGUS SYLVATICA;;-0,548113082
1055;3118;6719;08.09.2022;84;2022;23:59:15;bagno;15;D2;D2-bagno;4;4;2,402;9,00E+14;M;MS;31;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;28;1;PP;21;PP;NA;NA;NA;NA;NA;;-0,548113082
1056;3118;6721;08.09.2022;84;2022;23:59:12;bagno;15;D2;D2-bagno;4;5;2,173;9,00E+14;M;MS;31;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;28;1;PP;21;PP;NA;NA;NA;NA;NA;;-0,548113082
1057;3118;6681;06.09.2022;82;2022;NA;bagno;15;H2;H2-bagno;3;4;4,339;9,00E+14;M;MS;31;S;EAR;0;0;1;0;0;1,75;175;1,75;60;NA;YES;28;1;PP;21;PP;0,37;37;0,37;149;FAGUS SYLVATICA;;-0,548113082
1058;3118;6717;08.09.2022;84;2022;22:52:12;bagno;15;D2;D2-bagno;4;3;2,24;9,00E+14;M;MS;31;S;EAR;0;0;0;1;0;NA;561;5,61;100;NA;YES;28;1;PP;21;PP;NA;0;0;168;FAGUS SYLVATICA;;-0,548113082
1059;3118;6677;06.09.2022;82;2022;22:41:15;bagno;15;H2;H2-bagno;3;2;4,335;9,00E+14;M;MS;31;S;EAR;0;0;1;0;0;3,03;303;3,03;30;NA;YES;28;1;PP;21;PP;0,78;78;0,78;149;FAGUS SYLVATICA;;-0,548113082
1060;3121;6597;02.09.2022;78;2022;01:28:12;karpaty;31;F1;F1-karpaty;4;5;2,182;9,00E+14;M;MS;30;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;20;2;RZ;19;RZ;NA;NA;NA;NA;NA;;-0,473246776
1061;339;2805;07.07.2020;21;2020;02:35:38;debowa;55;H9;H9-debowa;4;5;NA;9,68E+14;M;M;34;NS;EAR;0;0;0;1;0;NA;1080;10,8;100;NA;YES;0;10;JW;5;JW;NA;NA;NA;NA;NA;;-0,151931444
1062;340;3847;14.08.2020;59;2020;00:59:19;wally;97;A10;A10-wally;5;2;4,474;9,68E+14;M;MS;29;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;13;JW;14;JW;NA;NA;NA;NA;NA;;0,095402182
1063;350;3307;26.07.2020;40;2020;01:31:55;debowa;70;B2;B2-debowa;1;2;NA;9,68E+14;M;M;29;NS;EAR;0;0;0;1;0;NA;795;7,95;100;NA;YES;0;30;JW;56;JW;NA;NA;NA;NA;NA;;0,334230999
1064;359;4315;01.09.2020;77;2020;21:02:24;debowa;77;E7;E7-debowa;2;5;3,449;9,68E+14;F;F;25,5;NP;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;13;JW;47;JW;NA;NA;NA;NA;NA;;0,111106729
1065;359;4311;01.09.2020;77;2020;21:02:24;debowa;77;E7;E7-debowa;2;1;3,5;9,68E+14;F;F;25,5;NP;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;13;JW;47;JW;NA;NA;NA;NA;NA;;0,111106729
1066;393;3779;12.08.2020;57;2020;01:59:35;wally;97;E5;E5-wally;7;4;6,418;9,68E+14;M;M;33;NS;CAR;0;0;1;0;1;2,58;258;2,58;70;NA;YES;0;21;AW;60;AW;NA;NA;NA;NA;NA;;0,16594481
1067;393;4288;31.08.2020;76;2020;20:41:32;wally;96;B7;B7-wally;5;3;5,562;9,68E+14;M;M;33;NS;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;21;AW;60;AW;NA;NA;NA;NA;NA;;0,16594481
1068;402;3746;12.08.2020;57;2020;22:58:46;debowa;66;B5;B5-debowa;1;1;4,087;6,80E+13;F;F;23,5;NP;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;14;AW;52;AW;NA;NA;NA;NA;NA;;0,080819834
1069;402;3749;12.08.2020;57;2020;21:31:36;debowa;66;B5;B5-debowa;1;4;5,288;9,68E+14;F;F;23,5;NP;EAR;0;0;0;1;0;NA;440;4,4;100;NA;YES;0;14;AW;52;AW;NA;NA;NA;NA;NA;;0,080819834
1070;402;4309;01.09.2020;77;2020;20:19:41;debowa;77;A5;A5-debowa;1;4;5,125;9,68E+14;F;F;20;NP;EAR;0;0;0;1;0;NA;1447;14,47;100;NA;YES;0;14;AW;52;AW;NA;263;2,63;141;QUERCUS PETREA;;0,080819834
1071;403;2795;07.07.2020;21;2020;00:21:39;debowa;55;E6;E6-debowa;2;5;NA;9,68E+14;M;M;27;NS;CAR;0;0;1;0;1;2,78;278;2,78;40;NA;YES;0;7;AW;35;AW;NA;NA;NA;NA;NA;;-0,228519498
1072;403;2793;07.07.2020;21;2020;01:34:04;debowa;55;E6;E6-debowa;2;3;NA;9,68E+14;M;M;27;NS;CAR;0;0;1;0;1;5,49;549;5,49;40;NA;YES;0;7;AW;35;AW;NA;NA;NA;NA;NA;;-0,228519498
1073;405;4352;02.09.2020;78;2020;21:14:37;debowa;77;F7;F7-debowa;2;2;5,976;9,68E+14;M;MS;25;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;22;AW;29;AW;NA;NA;NA;NA;NA;;0,223350058
1074;413;4267;31.08.2020;76;2020;21:20:01;debowa;77;C7;C7-debowa;1;2;6,299;9,68E+14;M;MS;47;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;7;22;MZ;47;MZ;NA;NA;NA;NA;NA;;0,26777622
1075;446;3305;25.07.2020;39;2020;02:18:34;wally;102;I2;I2-wally;8;5;NA;9,68E+14;M;M;26,5;NS;CAR;0;0;1;0;1;3,88;388;3,88;50;NA;YES;8;7;JW;0;JW;NA;NA;NA;NA;NA;;-0,464237489
1076;449;3385;27.07.2020;41;2020;00:39:20;wally;102;I9;I9-wally;8;5;NA;9,68E+14;M;M;23;NS;CAR;0;0;0;0;1;3,94;394;3,94;0;litter;YES;0;21;JW;31;JW;NA;NA;NA;NA;NA;;0,177545335
1077;449;3382;27.07.2020;41;2020;01:44:26;wally;102;I9;I9-wally;8;2;NA;9,68E+14;M;M;23;NS;EAR;0;0;0;1;0;NA;456;4,56;100;NA;YES;0;21;JW;31;JW;NA;NA;NA;NA;NA;;0,177545335
1078;465;3577;01.08.2020;46;2020;01:41:29;natura;62;G9;G9-natura;7;2;NA;9,68E+14;M;MS;22,5;S;EAR;0;0;0;1;0;NA;1305;13,05;100;NA;YES;0;24;JW;57;JW;NA;NA;NA;NA;NA;;0,671544104
1079;465;3979;17.08.2020;62;2020;02:41:46;natura;59;G10;G10-natura;7;4;3,597;9,68E+14;M;M;24;NS;RS;0;0;0;0;0;3,59;359;3,59;0;NA;YES;0;24;JW;57;JW;NA;NA;NA;NA;NA;;0,671544104
1080;465;4020;18.08.2020;63;2020;22:13:50;natura;59;H9;H9-natura;7;5;4,88;9,68E+14;M;M;24;NS;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;24;JW;57;JW;NA;NA;NA;NA;NA;;0,671544104
1081;465;4016;18.08.2020;63;2020;01:58:32;natura;59;H9;H9-natura;7;1;4,884;9,68E+14;M;M;24;NS;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;24;JW;57;JW;NA;NA;NA;NA;NA;;0,671544104
1082;465;3579;01.08.2020;46;2020;01:41:29;natura;62;G9;G9-natura;7;4;NA;9,68E+14;M;MS;22,5;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;24;JW;57;JW;NA;NA;NA;NA;NA;;0,671544104
1083;465;3058;13.07.2020;27;2020;01:53:06;natura;57;H6;H6-natura;7;3;NA;9,68E+14;M;M;22;NS;CAR;0;0;1;0;1;12,43;1243;12,43;20;burrow;YES;0;24;JW;57;JW;NA;NA;NA;NA;NA;;0,671544104
1084;465;3980;17.08.2020;62;2020;01:57:49;natura;59;G10;G10-natura;7;5;3,374;9,68E+14;M;M;24;NS;EAR;0;0;0;1;0;NA;278;2,78;100;NA;YES;0;24;JW;57;JW;NA;NA;NA;NA;NA;;0,671544104
1085;465;3976;17.08.2020;62;2020;23:28:45;natura;59;G10;G10-natura;7;1;3,228;9,68E+14;M;M;24;NS;CAR;0;0;1;0;1;11,15;1115;11,15;15;NA;YES;0;24;JW;57;JW;NA;NA;NA;NA;NA;;0,671544104
1086;465;4018;18.08.2020;63;2020;21:56:13;natura;59;H9;H9-natura;7;3;5,027;9,68E+14;M;M;24;NS;CAR;0;0;1;0;1;9,54;954;9,54;2;leaves;YES;0;24;JW;57;JW;NA;NA;NA;NA;NA;;0,671544104
1087;465;4019;18.08.2020;63;2020;22:27:15;natura;59;H9;H9-natura;7;4;4,924;9,68E+14;M;M;24;NS;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;24;JW;57;JW;NA;NA;NA;NA;NA;;0,671544104
1088;483;3574;01.08.2020;46;2020;21:43:36;natura;62;F2;F2-natura;6;4;NA;9,68E+14;M;MS;39;S;EAR;0;0;0;1;0;NA;553;5,53;100;NA;YES;0;9;JW;37;JW;NA;NA;NA;NA;NA;;-0,19320264
1089;483;3575;01.08.2020;46;2020;21:25:59;natura;62;F2;F2-natura;6;5;NA;9,68E+14;M;MS;39;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;9;JW;37;JW;NA;NA;NA;NA;NA;;-0,19320264
1090;485;4680;10.09.2020;86;2020;23:22:26;bagno;38;G6;G6-bagno;3;5;5,541;9,68E+14;F;F;21,5;NP;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;9;17;AW;60;AW;NA;NA;NA;NA;NA;;0,073761406
1091;485;4200;23.08.2020;68;2020;21:51:16;bagno;47;G9;G9-bagno;3;5;3,608;9,68E+14;F;F;21;NP;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;9;17;AW;60;AW;NA;NA;NA;NA;NA;;0,073761406
1092;485;4603;08.09.2020;84;2020;21:48:18;bagno;38;J4;J4-bagno;4;3;1,557;9,68E+14;F;F;21,5;NP;EAR;0;0;0;1;0;NA;213;2,13;100;NA;YES;9;17;AW;60;AW;NA;202;2,02;66;FAGUS SYLVATICA;;0,073761406
1093;486;4158;22.08.2020;67;2020;22:05:29;bagno;47;F9;F9-bagno;3;3;1,78;9,68E+14;M;M;26;NS;EAR;0;0;0;1;0;NA;2227;22,27;100;NA;YES;21;6;AW;55;AW;NA;NA;NA;NA;NA;;-0,799989635
1094;486;4076;20.08.2020;65;2020;03:02:34;bagno;47;H10;H10-bagno;3;1;5,003;9,68E+14;M;M;26;NS;CAR;0;0;0;0;1;3,93;393;3,93;0;leaves;YES;21;6;AW;55;AW;NA;NA;NA;NA;NA;;-0,799989635
1095;486;4199;23.08.2020;68;2020;21:23:05;bagno;47;G9;G9-bagno;3;4;3,54;9,68E+14;M;M;26;NS;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;21;6;AW;55;AW;NA;NA;NA;NA;NA;;-0,799989635
1096;487;4116;21.08.2020;66;2020;22:27:05;bagno;47;E2;E2-bagno;3;1;4,706;6,16E+14;F;F;22,5;NP;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;12;JW;18;JW;NA;NA;NA;NA;NA;;-0,263298802
1097;495;3007;12.07.2020;26;2020;NA;natura;57;C4;C4-natura;5;2;NA;9,68E+14;M;M;21,5;NS;CAR;0;0;0;0;1;12,36;1236;12,36;0;leaves;YES;0;18;JW;60;JW;NA;NA;NA;NA;NA;;0,11139995
1098;513;4416;03.09.2020;79;2020;21:13:06;natura;59;H1;H1-natura;7;1;5,7;9,68E+14;F;F;24;NP;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;9;12;JW;6;JW;NA;NA;NA;NA;NA;;-0,0446344
1099;513;4417;03.09.2020;79;2020;21:21:47;natura;59;H1;H1-natura;7;2;5,254;9,68E+14;F;F;24;NP;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;9;12;JW;6;JW;NA;NA;NA;NA;NA;;-0,0446344
1100;535;3586;02.08.2020;47;2020;23:54:55;bagno;33;A4;A4-bagno;1;1;NA;9,68E+14;M;MS;40,5;S;EAR;0;0;0;1;0;NA;228;2,28;100;burrow;YES;0;1;JW;35;JW;NA;NA;NA;NA;NA;;-0,720373814
1101;535;3589;02.08.2020;47;2020;22:14:55;bagno;33;A4;A4-bagno;1;4;NA;9,68E+14;M;MS;40,5;S;EAR;0;0;0;1;0;NA;655;6,55;100;NA;YES;0;1;JW;35;JW;NA;NA;NA;NA;NA;;-0,720373814
1102;551;3082;14.07.2020;28;2020;01:00:03;karpaty;23;G1;G1-karpaty;4;2;NA;9,68E+14;F;F;38;NP;EAR;0;0;0;1;0;NA;408;4,08;100;NA;YES;0;3;JW;0;JW;NA;NA;NA;NA;NA;;-0,443730416
1103;551;3084;14.07.2020;28;2020;01:17:34;karpaty;23;G1;G1-karpaty;4;4;NA;9,68E+14;F;F;38;NP;EAR;0;0;0;1;0;NA;1188;11,88;100;NA;YES;0;3;JW;0;JW;NA;NA;NA;NA;NA;;-0,443730416
1104;570;3156;16.07.2020;30;2020;22:11:15;bagno;49;E9;E9-bagno;3;1;NA;9,68E+14;F;F;17;NP;EAR;0;0;0;1;0;NA;1452;14,52;100;NA;YES;0;16;JW;12;JW;NA;NA;NA;NA;NA;;0,063197876
1105;570;3160;16.07.2020;30;2020;22:18:53;bagno;49;E9;E9-bagno;3;5;NA;9,68E+14;F;F;17;NP;CAR;0;0;0;0;1;10,45;1045;10,45;0;litter;YES;0;16;JW;12;JW;NA;NA;NA;NA;NA;;0,063197876
1106;570;3159;16.07.2020;30;2020;22:36:18;bagno;49;E9;E9-bagno;3;4;NA;9,68E+14;F;F;17;NP;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;16;JW;12;JW;NA;NA;NA;NA;NA;;0,063197876
1107;572;3709;05.08.2020;49;2020;23:29:53;bagno;33;B8;B8-bagno;1;4;NA;9,68E+14;M;M;23;NS;CAR;0;0;0;0;1;9,05;905;9,05;0;litter;YES;16;8;AW;0;AW;NA;NA;NA;NA;NA;;-0,395275302
1108;572;3227;18.07.2020;32;2020;23:56:38;bagno;49;A9;A9-bagno;1;2;NA;9,68E+14;M;M;23;NS;EAR;0;0;0;1;0;NA;2212;22,12;100;NA;YES;16;8;AW;0;AW;NA;NA;NA;NA;NA;;-0,395275302
1109;572;3708;05.08.2020;49;2020;23:20:08;bagno;33;B8;B8-bagno;1;3;NA;9,68E+14;M;M;23;NS;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;16;8;AW;0;AW;NA;NA;NA;NA;NA;;-0,395275302
1110;572;2669;28.06.2020;12;2020;00:23:46;bagno;48;A7;A7-bagno;1;4;NA;9,68E+14;M;M;23;NS;EAR;0;0;0;1;0;NA;249;2,49;100;NA;YES;16;8;AW;0;AW;NA;NA;NA;NA;NA;;-0,395275302
1111;581;4643;09.09.2020;85;2020;20:53:32;bagno;38;H9;H9-bagno;4;3;2,552;9,68E+14;F;F;26,5;L;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;21;AW;58;AW;NA;NA;NA;NA;NA;;-0,206125842
1112;581;4196;23.08.2020;68;2020;21:27:46;bagno;47;G9;G9-bagno;3;1;3,664;9,68E+14;F;F;26,5;L;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;21;AW;58;AW;NA;NA;NA;NA;NA;;-0,206125842
1113;581;4641;09.09.2020;85;2020;20:53:32;bagno;38;H9;H9-bagno;4;1;2,699;9,68E+14;F;F;26,5;L;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;21;AW;58;AW;NA;NA;NA;NA;NA;;-0,206125842
1114;618;3829;14.08.2020;59;2020;22:39:45;debowa;66;A3;A3-debowa;1;4;5,895;9,68E+14;M;MS;46;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;27;AW;50;AW;NA;NA;NA;NA;NA;;0,185699979
1115;618;3350;27.07.2020;41;2020;00:58:43;debowa;70;A5;A5-debowa;1;5;NA;9,68E+14;M;MS;46;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;27;AW;50;AW;NA;NA;NA;NA;NA;;0,185699979
1116;618;3346;27.07.2020;41;2020;01:02:56;debowa;70;A5;A5-debowa;1;1;NA;9,68E+14;M;MS;46;S;EAR;0;0;0;1;0;NA;383;3,83;100;NA;YES;0;27;AW;50;AW;NA;NA;NA;NA;NA;;0,185699979
1117;618;3748;12.08.2020;57;2020;21:11:45;debowa;66;B5;B5-debowa;1;3;5,883;9,68E+14;M;MS;46;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;27;AW;50;AW;NA;NA;NA;NA;NA;;0,185699979
1118;621;3816;13.08.2020;58;2020;22:48:25;wally;97;E9;E9-wally;7;1;4,036;6,16E+14;M;M;24;NS;EAR;0;0;0;1;0;NA;1576;15,76;100;NA;YES;0;18;MZ;60;NA;NA;NA;NA;NA;NA;;0,356231652
1119;621;4293;31.08.2020;76;2020;21:41:55;wally;96;C10;C10-wally;6;3;2,935;6,16E+14;M;M;27;NS;EAR;0;0;0;1;0;NA;1402;14,02;100;NA;YES;0;18;MZ;60;NA;NA;127;1,27;128;FAGUS SYLVATICA;;0,356231652
1120;621;3820;13.08.2020;58;2020;23:17:55;wally;97;E9;E9-wally;7;5;3,825;6,16E+14;M;M;24;NS;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;18;MZ;60;NA;NA;NA;NA;NA;NA;;0,356231652
1121;628;4323;01.09.2020;77;2020;21:25:17;debowa;77;H9;H9-debowa;4;3;4,006;6,16E+14;M;M;32;NS;EAR;0;0;0;1;0;NA;2040;20,4;100;NA;YES;0;25;MZ;56;MZ;NA;220;2,2;140;FAGUS SYLVATICA;;0,241841351
1122;628;3791;13.08.2020;58;2020;22:48:43;debowa;66;E6;E6-debowa;2;1;2,169;6,16E+14;M;M;29;NS;EAR;0;0;0;1;0;NA;58;0,58;100;NA;YES;0;25;MZ;56;MZ;NA;NA;NA;NA;NA;;0,241841351
1123;634;3893;15.08.2020;60;2020;22:09:16;wally;97;D7;D7-wally;6;3;2,92;6,16E+14;M;M;25;NS;EAR;0;0;0;1;0;NA;1587;15,87;100;NA;YES;0;18;JW;52;JW;NA;NA;NA;NA;NA;;-0,036764687
1124;635;3417;28.07.2020;42;2020;23:04:47;wally;102;G7;G7-wally;7;2;NA;6,16E+14;F;F;21;NP;CAR;0;0;0;0;1;13,18;1318;13,18;0;leaves;YES;0;19;JW;22;JW;NA;NA;NA;NA;NA;;0,225675793
1125;635;3338;26.07.2020;40;2020;00:53:02;wally;102;F7;F7-wally;7;3;NA;6,16E+14;F;F;21;NP;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;19;JW;22;JW;NA;NA;NA;NA;NA;;0,225675793
1126;635;3339;26.07.2020;40;2020;23:22:33;wally;102;F7;F7-wally;7;4;NA;6,16E+14;F;F;21;NP;EAR;0;0;0;1;0;NA;1117;11,17;100;NA;YES;0;19;JW;22;JW;NA;NA;NA;NA;NA;;0,225675793
1127;635;3418;28.07.2020;42;2020;22:46:16;wally;102;G7;G7-wally;7;3;NA;6,16E+14;F;F;21;NP;EAR;0;0;0;1;0;NA;1506;15,06;100;NA;YES;0;19;JW;22;JW;NA;NA;NA;NA;NA;;0,225675793
1128;635;3340;26.07.2020;40;2020;22:51:03;wally;102;F7;F7-wally;7;5;NA;6,16E+14;F;F;21;NP;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;19;JW;22;JW;NA;NA;NA;NA;NA;;0,225675793
1129;646;3874;15.08.2020;60;2020;22:24:50;debowa;66;E9;E9-debowa;2;4;2,645;6,16E+14;M;MS;32;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;54;16;AW;42;AW;NA;NA;NA;NA;NA;;0,018101177
1130;646;3831;14.08.2020;59;2020;23:13:17;debowa;66;C8;C8-debowa;2;1;3,242;6,16E+14;M;MS;32;S;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;54;16;AW;42;AW;NA;NA;NA;NA;NA;;0,018101177
1131;646;3833;14.08.2020;59;2020;22:19:31;debowa;66;C8;C8-debowa;2;3;3,672;6,16E+14;M;MS;32;S;CAR;0;0;1;0;1;14,38;1438;14,38;60;NA;YES;54;16;AW;42;AW;NA;NA;NA;NA;NA;;0,018101177
1132;646;3832;14.08.2020;59;2020;22:43:37;debowa;66;C8;C8-debowa;2;2;4,138;6,16E+14;M;MS;32;S;CAR;0;0;1;0;1;9,09;909;9,09;45;NA;YES;54;16;AW;42;AW;NA;NA;NA;NA;NA;;0,018101177
1133;657;4218;23.08.2020;68;2020;23:00:16;trojkat;43;G8;G8-trojkat;7;3;3,34;9,68E+14;F;F;29;L;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;21;AW;43;AW;NA;NA;NA;NA;NA;;0,117983667
1134;657;4658;09.09.2020;85;2020;21:47:30;trojkat;19;G6;G6-trojkat;7;3;3,476;9,68E+14;F;F;32;NP;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;21;AW;43;AW;NA;NA;NA;NA;NA;;0,117983667
1135;657;4659;09.09.2020;85;2020;21:40:21;trojkat;19;G6;G6-trojkat;7;4;3,965;9,68E+14;F;F;32;NP;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;21;AW;43;AW;NA;NA;NA;NA;NA;;0,117983667
1136;657;4217;23.08.2020;68;2020;22:59:36;trojkat;43;G8;G8-trojkat;7;2;3,432;9,68E+14;F;F;29;L;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;21;AW;43;AW;NA;NA;NA;NA;NA;;0,117983667
1137;657;4664;09.09.2020;85;2020;20:55:16;trojkat;19;J5;J5-trojkat;8;4;2,675;9,68E+14;F;F;32;NP;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;21;AW;43;AW;NA;NA;NA;NA;NA;;0,117983667
1138;657;4700;10.09.2020;86;2020;20:41:01;trojkat;19;G8;G8-trojkat;7;5;6,727;9,68E+14;F;F;32;NP;RS;0;0;0;0;0;31,72;3172;31,72;0;NA;YES;0;21;AW;43;AW;3,19;319;3,19;88;FAGUS SYLVATICA;;0,117983667
1139;657;4580;07.09.2020;83;2020;02:28:59;trojkat;19;G4;G4-trojkat;7;5;7,12;9,68E+14;F;F;32;NP;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;21;AW;43;AW;NA;NA;NA;NA;NA;;0,117983667
1140;657;4624;08.09.2020;84;2020;21:32:51;trojkat;19;I9;I9-trojkat;8;4;2,707;9,68E+14;F;F;32;NP;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;21;AW;43;AW;NA;NA;NA;NA;NA;;0,117983667
1141;657;4657;09.09.2020;85;2020;21:21:18;trojkat;19;G6;G6-trojkat;7;2;3,387;9,68E+14;F;F;32;NP;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;21;AW;43;AW;NA;NA;NA;NA;NA;;0,117983667
1142;657;4699;10.09.2020;86;2020;20:30:07;trojkat;19;G8;G8-trojkat;7;4;6,49;9,68E+14;F;F;32;NP;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;21;AW;43;AW;NA;NA;NA;NA;NA;;0,117983667
1143;657;4698;10.09.2020;86;2020;20:41:01;trojkat;19;G8;G8-trojkat;7;3;6,898;9,68E+14;F;F;32;NP;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;21;AW;43;AW;NA;NA;NA;NA;NA;;0,117983667
1144;657;4697;10.09.2020;86;2020;20:53:43;trojkat;19;G8;G8-trojkat;7;2;5,996;9,68E+14;F;F;32;NP;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;21;AW;43;AW;NA;NA;NA;NA;NA;;0,117983667
1145;657;4661;09.09.2020;85;2020;20:53:14;trojkat;19;J5;J5-trojkat;8;1;2,51;9,68E+14;F;F;32;NP;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;21;AW;43;AW;NA;NA;NA;NA;NA;;0,117983667
1146;657;4578;07.09.2020;83;2020;03:01:25;trojkat;19;G4;G4-trojkat;7;3;7,342;9,68E+14;F;F;32;NP;M;0;1;NA;NA;NA;NA;NA;NA;NA;NA;YES;0;21;AW;43;AW;NA;NA;NA;NA;NA;;0,117983667
